mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
,,334.375,NaN,NaN,0.0599,NaN,NaN,0.0285
,,337.5,NaN,NaN,0.1461,NaN,NaN,0.0689
,,340.625,NaN,NaN,0.1269,NaN,NaN,0.0593
,,343.75,NaN,NaN,0.0144,NaN,NaN,0.0067
,,346.875,NaN,NaN,0.0575,NaN,NaN,0.0264
,,350,NaN,NaN,0.0934,NaN,NaN,0.0425
,,353.125,NaN,NaN,0.2587,NaN,NaN,0.1166
,,356.25,NaN,NaN,0.1653,NaN,NaN,0.0738
,,359.375,NaN,NaN,0.309,NaN,NaN,0.1368
,,362.5,NaN,NaN,0.3161,NaN,NaN,0.1388
,,365.625,NaN,NaN,0.2826,NaN,NaN,0.123
,,368.75,NaN,NaN,0.309,NaN,NaN,0.1334
,,371.875,NaN,NaN,0.2611,NaN,NaN,0.1117
,,375,NaN,NaN,0.0647,NaN,NaN,0.0275
,,378.125,NaN,NaN,0.1772,NaN,NaN,0.0746
,,381.25,NaN,NaN,0.0862,NaN,NaN,0.036
,,384.375,NaN,NaN,0.0431,NaN,NaN,0.0178
,,387.5,NaN,NaN,0.0551,NaN,NaN,0.0226
,,390.625,NaN,NaN,0.091,NaN,NaN,0.0371
,,393.75,NaN,NaN,0.1629,NaN,NaN,0.0658
,,396.875,NaN,NaN,0.0742,NaN,NaN,0.0298
,,400,NaN,NaN,0.1198,NaN,NaN,0.0477
,,403.125,NaN,NaN,0.2132,NaN,NaN,0.0842
,,406.25,NaN,NaN,0.2467,NaN,NaN,0.0966
,,409.375,NaN,NaN,0.3066,NaN,NaN,0.1192
,,412.5,NaN,NaN,0.0479,NaN,NaN,0.0185
,,415.625,NaN,NaN,0.0431,NaN,NaN,0.0165
,,418.75,NaN,NaN,NaN,NaN,NaN,NaN
,,421.875,NaN,NaN,NaN,NaN,NaN,NaN
,,425,NaN,NaN,NaN,NaN,NaN,NaN
,,428.125,NaN,NaN,NaN,NaN,NaN,NaN
,,431.25,NaN,NaN,NaN,NaN,NaN,NaN
,,434.375,NaN,NaN,NaN,NaN,NaN,NaN
,,437.5,NaN,NaN,NaN,NaN,NaN,NaN
,,440.625,NaN,NaN,NaN,NaN,NaN,NaN
,,443.75,NaN,NaN,NaN,NaN,NaN,NaN
,,446.875,NaN,NaN,NaN,NaN,NaN,NaN
,,450,NaN,NaN,NaN,NaN,NaN,NaN
,,453.125,NaN,NaN,0,NaN,NaN,0
,,456.25,NaN,NaN,0.0407,NaN,NaN,0.0142
,,459.375,NaN,NaN,0.0407,NaN,NaN,0.0141
,,462.5,NaN,NaN,0.0431,NaN,NaN,0.0148
,,465.625,NaN,NaN,0.1317,NaN,NaN,0.045
,,468.75,NaN,NaN,0.1126,NaN,NaN,0.0382
,,471.875,NaN,NaN,0.0671,NaN,NaN,0.0226
,,475,NaN,NaN,0.0982,NaN,NaN,0.0329
,,478.125,NaN,NaN,0.1078,NaN,NaN,0.0359
,,481.25,NaN,NaN,0.0719,NaN,NaN,0.0238
,,484.375,NaN,NaN,0.2227,NaN,NaN,0.0732
,,487.5,NaN,NaN,0.1389,NaN,NaN,0.0453
,,490.625,NaN,NaN,NaN,NaN,NaN,NaN
,,493.75,NaN,NaN,NaN,NaN,NaN,NaN
,,496.875,NaN,NaN,NaN,NaN,NaN,NaN
,,500,NaN,NaN,NaN,NaN,NaN,NaN
,,503.125,NaN,NaN,NaN,NaN,NaN,NaN
,,506.25,NaN,NaN,NaN,NaN,NaN,NaN
,,509.375,NaN,NaN,NaN,NaN,NaN,NaN
,,512.5,NaN,0.1629,NaN,NaN,0.0506,NaN
,,515.625,NaN,0.1054,NaN,NaN,0.0325,NaN
,,518.75,NaN,0.0263,NaN,NaN,0.0081,NaN
,,521.875,NaN,0.0359,NaN,NaN,0.0109,NaN
,,525,NaN,0.1341,NaN,NaN,0.0407,NaN
,,528.125,NaN,0.1126,NaN,NaN,0.0339,NaN
,,531.25,NaN,0.1365,NaN,NaN,0.0409,NaN
,,534.375,NaN,0.115,NaN,NaN,0.0343,NaN
,,537.5,NaN,0.0575,NaN,NaN,0.017,NaN
,,540.625,NaN,0.3042,NaN,NaN,0.0896,NaN
,,543.75,NaN,0.182,NaN,NaN,0.0533,NaN
,,546.875,NaN,NaN,NaN,NaN,NaN,NaN
,,550,NaN,NaN,NaN,NaN,NaN,NaN
,,553.125,NaN,NaN,NaN,NaN,NaN,NaN
,,556.25,NaN,NaN,NaN,NaN,NaN,NaN
,,559.375,NaN,NaN,NaN,NaN,NaN,NaN
,,562.5,NaN,NaN,0.0671,NaN,NaN,0.019
,,565.625,NaN,NaN,0.012,NaN,NaN,0.0034
,,568.75,0,NaN,0.0263,0,NaN,0.0074
,,571.875,0.0335,NaN,0.0814,0.0093,NaN,0.0227
,,575,0.0695,NaN,0.0072,0.0192,NaN,0.002
,,578.125,0.0527,NaN,0.0407,0.0145,NaN,0.0112
,,581.25,0.0575,NaN,0.0216,0.0157,NaN,0.0059
,,584.375,0.1748,NaN,0.0647,0.0476,NaN,0.0176
,,587.5,0.1748,NaN,0.0407,0.0474,NaN,0.011
,,590.625,0.0814,NaN,0.0144,0.0219,NaN,0.0039
,,593.75,0.0263,NaN,0.0479,0.007,NaN,0.0128
,,596.875,0.0742,NaN,NaN,0.0198,NaN,NaN
,,600,0.0479,NaN,NaN,0.0127,NaN,NaN
,,603.125,0.0192,NaN,NaN,0.0051,NaN,NaN
,,606.25,NaN,NaN,NaN,NaN,NaN,NaN
,,609.375,NaN,NaN,NaN,NaN,NaN,NaN
,,612.5,NaN,NaN,NaN,NaN,NaN,NaN
,,615.625,NaN,NaN,NaN,NaN,NaN,NaN
,,618.75,NaN,NaN,NaN,NaN,NaN,NaN
,,621.875,NaN,NaN,NaN,NaN,NaN,NaN
,,625,NaN,NaN,NaN,NaN,NaN,NaN
,,628.125,NaN,NaN,NaN,NaN,NaN,NaN
,,631.25,NaN,NaN,NaN,NaN,NaN,NaN
,,634.375,NaN,NaN,0.091,NaN,NaN,0.0228
,,637.5,NaN,NaN,0.0216,NaN,NaN,0.0054
,,640.625,NaN,NaN,0.0695,NaN,NaN,0.0173
,,643.75,NaN,NaN,0.0671,NaN,NaN,0.0166
,,646.875,NaN,NaN,0.0263,NaN,NaN,0.0065
,,650,NaN,NaN,0.0144,NaN,NaN,0.0035
,,653.125,NaN,NaN,0.0742,NaN,NaN,0.0181
,,656.25,NaN,NaN,0.0623,NaN,NaN,0.0151
,,659.375,NaN,NaN,0.0263,NaN,NaN,0.0063
,,662.5,NaN,NaN,0.0192,NaN,NaN,0.0046
,,665.625,NaN,NaN,0.0695,NaN,NaN,0.0166
,,668.75,NaN,NaN,0.0742,NaN,NaN,0.0177
,,671.875,NaN,NaN,0.0551,NaN,NaN,0.0131
,,675,NaN,NaN,0.0335,NaN,NaN,0.0079
,,678.125,NaN,NaN,0.0958,NaN,NaN,0.0225
,,681.25,NaN,NaN,0.0335,NaN,NaN,0.0078
,,684.375,NaN,NaN,0.024,NaN,NaN,0.0056
,,687.5,NaN,NaN,0.0144,NaN,NaN,0.0033
,,690.625,NaN,NaN,0.0719,NaN,NaN,0.0166
,,693.75,NaN,NaN,0.0383,NaN,NaN,0.0088
,,696.875,NaN,NaN,0.0695,NaN,NaN,0.0159
,,700,NaN,NaN,0.0407,NaN,NaN,0.0093
,,703.125,NaN,NaN,0.0551,NaN,NaN,0.0125
,,706.25,NaN,NaN,NaN,NaN,NaN,NaN
,,709.375,NaN,NaN,NaN,NaN,NaN,NaN
,,712.5,NaN,NaN,NaN,NaN,NaN,NaN
,,715.625,NaN,NaN,NaN,NaN,NaN,NaN
,,718.75,NaN,NaN,NaN,NaN,NaN,NaN
,,721.875,NaN,NaN,NaN,NaN,NaN,NaN
,,725,NaN,NaN,NaN,NaN,NaN,NaN
,,728.125,NaN,0.2156,NaN,NaN,0.0471,NaN
,,731.25,NaN,0.1844,NaN,NaN,0.0401,NaN
,,734.375,NaN,0.0383,NaN,NaN,0.0083,NaN
,,737.5,NaN,0.1844,NaN,NaN,0.0398,NaN
,,740.625,NaN,0.1796,NaN,NaN,0.0386,NaN
,,743.75,NaN,0.0216,NaN,NaN,0.0046,NaN
,,746.875,NaN,0.0048,NaN,NaN,0.001,NaN
,,750,0.0814,0.1485,NaN,0.0173,0.0315,NaN
,,753.125,0.0766,0.0048,NaN,0.0162,0.001,NaN
,,756.25,0.1102,0.0311,NaN,0.0232,0.0065,NaN
,,759.375,0.1174,0.0575,NaN,0.0246,0.0121,NaN
,,762.5,0.1054,NaN,NaN,0.022,NaN,NaN
,,765.625,0.103,NaN,NaN,0.0214,NaN,NaN
,,768.75,0.0431,NaN,NaN,0.0089,NaN,NaN
,,771.875,0.0766,NaN,NaN,0.0158,NaN,NaN
,,775,0.0623,NaN,NaN,0.0128,NaN,NaN
,,778.125,0.0287,NaN,NaN,0.0059,NaN,NaN
,,781.25,0.1006,NaN,NaN,0.0205,NaN,NaN
,,784.375,NaN,NaN,NaN,NaN,NaN,NaN
,,787.5,NaN,NaN,NaN,NaN,NaN,NaN
,,790.625,NaN,NaN,NaN,NaN,NaN,NaN
,,793.75,NaN,NaN,NaN,NaN,NaN,NaN
,,796.875,NaN,NaN,NaN,NaN,NaN,NaN
,,800,NaN,0.0192,NaN,NaN,0.0038,NaN
,,803.125,NaN,0.0048,NaN,NaN,0.001,NaN
,,806.25,NaN,0.0359,NaN,NaN,0.0071,NaN
,,809.375,NaN,0.0383,NaN,NaN,0.0075,NaN
,,812.5,NaN,0.079,NaN,NaN,0.0155,NaN
,,815.625,NaN,0.0647,NaN,NaN,0.0126,NaN
,,818.75,NaN,0.0503,NaN,NaN,0.0098,NaN
,,821.875,NaN,0.1006,NaN,NaN,0.0195,NaN
,,825,NaN,0.079,NaN,NaN,0.0152,NaN
,,828.125,NaN,0.0263,NaN,NaN,0.0051,NaN
,,831.25,NaN,0.0383,NaN,NaN,0.0073,NaN
,,834.375,NaN,NaN,NaN,NaN,NaN,NaN
,,837.5,NaN,NaN,NaN,NaN,NaN,NaN
,,840.625,NaN,NaN,NaN,NaN,NaN,NaN
,,843.75,NaN,NaN,NaN,NaN,NaN,NaN
,,846.875,NaN,NaN,NaN,NaN,NaN,NaN
,,850,NaN,NaN,0.0934,NaN,NaN,0.0175
,,853.125,NaN,NaN,0.0599,NaN,NaN,0.0112
,,856.25,NaN,NaN,0.0814,NaN,NaN,0.0151
,,859.375,NaN,NaN,0.1078,NaN,NaN,0.02
,,862.5,NaN,NaN,0.1078,NaN,NaN,0.0199
,,865.625,NaN,NaN,0.0623,NaN,NaN,0.0115
,,868.75,NaN,NaN,0.0575,NaN,NaN,0.0105
,,871.875,NaN,NaN,0.1198,NaN,NaN,0.0219
,,875,NaN,NaN,0.0982,NaN,NaN,0.0179
,,878.125,NaN,NaN,0.0359,NaN,NaN,0.0065
,,881.25,NaN,NaN,0.1317,NaN,NaN,0.0238
,,884.375,NaN,NaN,NaN,NaN,NaN,NaN
,,887.5,NaN,NaN,NaN,NaN,NaN,NaN
,,890.625,NaN,NaN,NaN,NaN,NaN,NaN
,,893.75,0.2012,NaN,NaN,0.0358,NaN,NaN
,,896.875,0.1868,NaN,NaN,0.0331,NaN,NaN
,,900,0.0647,NaN,NaN,0.0114,NaN,NaN
,,903.125,0.0168,NaN,NaN,0.003,NaN,NaN
,,906.25,0.0695,NaN,NaN,0.0122,NaN,NaN
,,909.375,0.0359,NaN,NaN,0.0063,NaN,NaN
,,912.5,0.0862,NaN,NaN,0.015,NaN,NaN
,,915.625,0.1198,NaN,NaN,0.0208,NaN,NaN
,,918.75,0.1102,NaN,NaN,0.0191,NaN,NaN
,,921.875,0.1437,NaN,0.0671,0.0248,NaN,0.0116
,,925,0.0479,NaN,0.0216,0.0082,NaN,0.0037
,,928.125,NaN,NaN,0.0216,NaN,NaN,0.0037
,,931.25,NaN,NaN,0.0719,NaN,NaN,0.0123
,,934.375,NaN,NaN,0.0814,NaN,NaN,0.0139
,,937.5,NaN,NaN,0.1198,NaN,NaN,0.0203
,,940.625,NaN,NaN,0.0359,NaN,NaN,0.0061
,,943.75,NaN,NaN,0.0814,NaN,NaN,0.0137
,,946.875,NaN,NaN,0.0431,NaN,NaN,0.0072
,,950,NaN,NaN,0.0575,NaN,NaN,0.0096
,,953.125,NaN,NaN,0.0263,NaN,NaN,0.0044
,,956.25,NaN,NaN,NaN,NaN,NaN,NaN
,,959.375,NaN,NaN,NaN,NaN,NaN,NaN
,,962.5,NaN,NaN,NaN,NaN,NaN,NaN
,,965.625,NaN,NaN,NaN,NaN,NaN,NaN
,,968.75,NaN,NaN,NaN,NaN,NaN,NaN
,,971.875,NaN,NaN,NaN,NaN,NaN,NaN
,,975,NaN,NaN,NaN,NaN,NaN,NaN
,,978.125,NaN,NaN,NaN,NaN,NaN,NaN
,,981.25,NaN,NaN,NaN,NaN,NaN,NaN
,,984.375,NaN,NaN,NaN,NaN,NaN,NaN
,,987.5,NaN,NaN,NaN,NaN,NaN,NaN
,,990.625,NaN,NaN,NaN,NaN,NaN,NaN
,,993.75,NaN,NaN,NaN,NaN,NaN,NaN
,,996.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1000,NaN,NaN,NaN,NaN,NaN,NaN
,,1003.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1006.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1009.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1012.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1015.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1018.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1021.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1025,NaN,NaN,NaN,NaN,NaN,NaN
,,1028.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1031.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1034.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1037.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1040.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1043.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1046.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1050,NaN,NaN,NaN,NaN,NaN,NaN
,,1053.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1056.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1059.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1062.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1065.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1068.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1071.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1075,NaN,NaN,NaN,NaN,NaN,NaN
,,1078.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1081.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1084.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1087.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1090.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1093.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1096.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1100,NaN,NaN,0,NaN,NaN,0
,,1103.125,NaN,NaN,0.0671,NaN,NaN,0.0097
,,1106.25,NaN,NaN,0.0503,NaN,NaN,0.0072
,,1109.375,NaN,NaN,0.0359,NaN,NaN,0.0052
,,1112.5,NaN,NaN,0.0144,NaN,NaN,0.0021
,,1115.625,NaN,NaN,0.0335,NaN,NaN,0.0048
,,1118.75,NaN,NaN,0.0311,NaN,NaN,0.0044
,,1121.875,NaN,0,0,NaN,0,0
,,1125,NaN,0.0048,0.024,NaN,0.0007,0.0034
,,1128.125,NaN,0.0671,0.0647,NaN,0.0095,0.0091
,,1131.25,NaN,0.0695,0.0431,NaN,0.0098,0.0061
,,1134.375,NaN,0.0695,0.0383,NaN,0.0098,0.0054
,,1137.5,NaN,0.0647,NaN,NaN,0.0091,NaN
,,1140.625,NaN,0.0503,NaN,NaN,0.007,NaN
,,1143.75,0,0.0192,NaN,0,0.0027,NaN
,,1146.875,0.0575,0.0551,NaN,0.008,0.0076,NaN
,,1150,0.0168,0.0263,NaN,0.0023,0.0036,NaN
,,1153.125,0.0503,0.0527,NaN,0.0069,0.0073,NaN
,,1156.25,0.0072,0,NaN,0.001,0,NaN
,,1159.375,0.024,0.0216,NaN,0.0033,0.003,NaN
,,1162.5,0.0359,0.0407,NaN,0.0049,0.0056,NaN
,,1165.625,0.0527,0.0647,NaN,0.0072,0.0088,NaN
,,1168.75,0.0335,0.0647,NaN,0.0046,0.0088,NaN
,,1171.875,0.0072,0.0766,NaN,0.001,0.0104,NaN
,,1175,0.0192,0.0144,NaN,0.0026,0.002,NaN
,,1178.125,0.0072,0.024,NaN,0.001,0.0032,NaN
,,1181.25,NaN,0.0647,NaN,NaN,0.0087,NaN
,,1184.375,NaN,0.0335,NaN,NaN,0.0045,NaN
,,1187.5,NaN,0.091,NaN,NaN,0.0122,NaN
,,1190.625,NaN,0.0958,NaN,NaN,0.0128,NaN
,,1193.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1196.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1200,NaN,NaN,NaN,NaN,NaN,NaN
,,1203.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1206.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1209.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1212.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1215.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1218.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1221.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1225,NaN,NaN,NaN,NaN,NaN,NaN
,,1228.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1231.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1234.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1237.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1240.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1243.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1246.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1250,NaN,NaN,NaN,NaN,NaN,NaN
,,1253.125,0.0263,NaN,NaN,0.0033,NaN,NaN
,,1256.25,0.0575,NaN,NaN,0.0073,NaN,NaN
,,1259.375,0.0072,NaN,NaN,0.0009,NaN,NaN
,,1262.5,0.0287,NaN,NaN,0.0036,NaN,NaN
,,1265.625,0.0599,0,NaN,0.0075,0,NaN
,,1268.75,0.0671,0.0814,NaN,0.0084,0.0102,NaN
,,1271.875,0.0335,0.0168,NaN,0.0042,0.0021,NaN
,,1275,0.0287,0.0551,NaN,0.0036,0.0069,NaN
,,1278.125,0.0407,0.0742,NaN,0.0051,0.0092,NaN
,,1281.25,0.0527,0.115,NaN,0.0065,0.0143,NaN
,,1284.375,0.0263,0.0479,NaN,0.0033,0.0059,NaN
,,1287.5,0.0407,0.0311,NaN,0.005,0.0038,NaN
,,1290.625,0.024,0.012,NaN,0.003,0.0015,NaN
,,1293.75,0.0144,0.0359,NaN,0.0018,0.0044,NaN
,,1296.875,0.0527,0.0263,NaN,0.0065,0.0032,NaN
,,1300,0.0359,0.0072,NaN,0.0044,0.0009,NaN
,,1303.125,0.0575,NaN,NaN,0.007,NaN,NaN
,,1306.25,0.0503,NaN,NaN,0.0061,NaN,NaN
,,1309.375,0.0287,NaN,NaN,0.0035,NaN,NaN
,,1312.5,0.0766,NaN,NaN,0.0093,NaN,NaN
,,1315.625,0.0527,NaN,0,0.0064,NaN,0
,,1318.75,0.0695,NaN,0.1485,0.0084,NaN,0.0179
,,1321.875,0.0144,NaN,0.0431,0.0017,NaN,0.0052
,,1325,NaN,NaN,0.0072,NaN,NaN,0.0009
,,1328.125,NaN,NaN,0.091,NaN,NaN,0.0109
,,1331.25,NaN,NaN,0.0982,NaN,NaN,0.0117
,,1334.375,NaN,NaN,0.0168,NaN,NaN,0.002
,,1337.5,NaN,NaN,0.0359,NaN,NaN,0.0043
,,1340.625,NaN,NaN,0.0838,NaN,NaN,0.0099
,,1343.75,NaN,NaN,0.0503,NaN,NaN,0.006
,,1346.875,NaN,NaN,0.0766,NaN,NaN,0.0091
,,1350,NaN,NaN,0.024,NaN,NaN,0.0028
,,1353.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1356.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1359.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1362.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1365.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1368.75,NaN,NaN,NaN,NaN,NaN,NaN
,,1371.875,NaN,NaN,NaN,NaN,NaN,NaN
,,1375,NaN,NaN,NaN,NaN,NaN,NaN
,,1378.125,NaN,NaN,NaN,NaN,NaN,NaN
,,1381.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1384.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1387.5,NaN,NaN,0,NaN,NaN,0
