mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
,,206.25,NaN,0.0479,0.1724,NaN,0.037,0.133
,,209.375,NaN,0.1078,0.1629,NaN,0.0819,0.1238
,,212.5,NaN,0.1293,0.0719,NaN,0.0968,0.0539
,,215.625,NaN,0.0431,0.1006,NaN,0.0318,0.0743
,,218.75,NaN,0.0742,0.0551,NaN,0.054,0.0401
,,221.875,NaN,0.1724,0.0455,NaN,0.1237,0.0326
,,225,NaN,NaN,0.091,NaN,NaN,0.0644
,,228.125,NaN,NaN,0.115,NaN,NaN,0.0802
,,231.25,NaN,NaN,0.0719,NaN,NaN,0.0495
,,234.375,NaN,NaN,0.0359,NaN,NaN,0.0244
,,237.5,NaN,NaN,NaN,NaN,NaN,NaN
,,240.625,NaN,NaN,NaN,NaN,NaN,NaN
,,243.75,NaN,NaN,NaN,NaN,NaN,NaN
,,246.875,0.4455,NaN,NaN,0.2872,NaN,NaN
,,250,0.0934,NaN,NaN,0.0595,NaN,NaN
,,253.125,0.3138,NaN,NaN,0.1973,NaN,NaN
,,256.25,0.1413,NaN,NaN,0.0878,NaN,NaN
,,259.375,0.4143,NaN,NaN,0.2542,NaN,NaN
,,262.5,0.946,NaN,NaN,0.5736,NaN,NaN
,,265.625,0.1437,NaN,NaN,0.0861,NaN,NaN
,,268.75,0.3401,NaN,NaN,0.2014,NaN,NaN
,,271.875,0.1844,NaN,NaN,0.1079,NaN,NaN
,,275,0.8191,NaN,NaN,0.4741,NaN,NaN
,,278.125,0.4167,NaN,NaN,0.2385,NaN,NaN
,,281.25,0.0311,NaN,NaN,0.0176,NaN,NaN
,,284.375,0.4527,NaN,NaN,0.2534,NaN,NaN
,,287.5,0.5365,NaN,NaN,0.297,NaN,NaN
,,290.625,0.1964,NaN,NaN,0.1076,NaN,NaN
,,293.75,0.4622,NaN,NaN,0.2504,NaN,NaN
,,296.875,0.206,NaN,NaN,0.1104,NaN,NaN
,,300,0.3784,NaN,NaN,0.2007,NaN,NaN
,,303.125,0.491,NaN,NaN,0.2578,NaN,NaN
,,306.25,0.2323,NaN,NaN,0.1207,NaN,NaN
,,309.375,0.3042,NaN,NaN,0.1565,NaN,NaN
,,312.5,0.4718,NaN,NaN,0.2403,NaN,NaN
,,315.625,0.491,NaN,NaN,0.2476,NaN,NaN
,,318.75,NaN,NaN,NaN,NaN,NaN,NaN
,,321.875,NaN,NaN,NaN,NaN,NaN,NaN
,,325,NaN,NaN,NaN,NaN,NaN,NaN
,,328.125,NaN,NaN,NaN,NaN,NaN,NaN
,,331.25,NaN,0,NaN,NaN,0,NaN
,,334.375,NaN,0.1245,NaN,NaN,0.0593,NaN
,,337.5,NaN,0.0742,NaN,NaN,0.035,NaN
,,340.625,NaN,0.0742,NaN,NaN,0.0347,NaN
,,343.75,NaN,0.1533,NaN,NaN,0.071,NaN
,,346.875,NaN,0.0695,0.0982,NaN,0.0319,0.0451
,,350,NaN,0.1365,0.1269,NaN,0.0621,0.0577
,,353.125,0.0024,0.1533,0.2467,0.0011,0.0691,0.1112
,,356.25,0.2347,0.0599,0.1221,0.1049,0.0268,0.0545
,,359.375,0.6227,0.0407,0.1724,0.2758,0.018,0.0764
,,362.5,0.2443,0.0958,0.091,0.1073,0.0421,0.04
,,365.625,0.1653,0.2156,0.2611,0.072,0.0938,0.1137
,,368.75,0.2036,0.1868,0.1317,0.0879,0.0806,0.0568
,,371.875,0.115,0.0766,0.0335,0.0492,0.0328,0.0143
,,375,0.0287,0.0838,0.0766,0.0122,0.0356,0.0325
,,378.125,0.3161,0.0144,0.0503,0.133,0.0061,0.0212
,,381.25,0.1485,0.091,0.1317,0.062,0.038,0.055
,,384.375,0.4862,0.0048,0.2156,0.2013,0.002,0.0893
,,387.5,0.1078,0.194,0.1533,0.0443,0.0797,0.063
,,390.625,NaN,0.0886,0.1844,NaN,0.0361,0.0751
,,393.75,NaN,0.17,0.1054,NaN,0.0687,0.0426
,,396.875,NaN,0.1174,0.17,NaN,0.0471,0.0682
,,400,NaN,0.1485,0.1317,NaN,0.0591,0.0524
,,403.125,NaN,NaN,0.1221,NaN,NaN,0.0482
,,406.25,NaN,NaN,0.0695,NaN,NaN,0.0272
,,409.375,NaN,NaN,0.1006,NaN,NaN,0.0391
,,412.5,NaN,NaN,0.0599,NaN,NaN,0.0231
,,415.625,NaN,NaN,0.1006,NaN,NaN,0.0385
,,418.75,NaN,NaN,NaN,NaN,NaN,NaN
,,421.875,NaN,NaN,NaN,NaN,NaN,NaN
,,425,0,NaN,NaN,0,NaN,NaN
,,428.125,0.0431,NaN,NaN,0.016,NaN,NaN
,,431.25,0.3233,NaN,NaN,0.1193,NaN,NaN
,,434.375,0.1605,NaN,NaN,0.0588,NaN,NaN
,,437.5,0.1772,NaN,NaN,0.0645,NaN,NaN
,,440.625,0.4143,0.1677,NaN,0.1496,0.0606,NaN
,,443.75,0.0766,0.1605,NaN,0.0275,0.0576,NaN
,,446.875,0.2635,0.0862,NaN,0.0938,0.0307,NaN
,,450,0.5988,0.0407,NaN,0.2118,0.0144,NaN
,,453.125,0.2898,0.1437,NaN,0.1018,0.0505,NaN
,,456.25,0.2635,0.2323,NaN,0.0919,0.081,NaN
,,459.375,0.3305,0.0287,NaN,0.1145,0.0099,NaN
,,462.5,NaN,0.1557,NaN,NaN,0.0536,NaN
,,465.625,NaN,0.0335,NaN,NaN,0.0115,NaN
,,468.75,NaN,0.0886,NaN,NaN,0.0301,NaN
,,471.875,NaN,0.1653,NaN,NaN,0.0558,NaN
,,475,NaN,NaN,NaN,NaN,NaN,NaN
,,478.125,NaN,NaN,NaN,NaN,NaN,NaN
,,481.25,NaN,NaN,NaN,NaN,NaN,NaN
,,484.375,NaN,NaN,NaN,NaN,NaN,NaN
,,487.5,NaN,NaN,NaN,NaN,NaN,NaN
,,490.625,NaN,NaN,0.0287,NaN,NaN,0.0093
,,493.75,NaN,NaN,0.1198,NaN,NaN,0.0386
,,496.875,NaN,NaN,0.0886,NaN,NaN,0.0284
,,500,NaN,NaN,0.2203,NaN,NaN,0.0701
,,503.125,NaN,NaN,0.1174,NaN,NaN,0.0371
,,506.25,NaN,NaN,0.1078,NaN,NaN,0.0339
,,509.375,NaN,NaN,0.0647,NaN,NaN,0.0202
,,512.5,NaN,0.091,0.0958,NaN,0.0283,0.0298
,,515.625,NaN,0.0144,0.0311,NaN,0.0044,0.0096
,,518.75,NaN,0.1245,0.1988,NaN,0.0382,0.061
,,521.875,NaN,0.0958,0.0742,NaN,0.0292,0.0226
,,525,NaN,0.0623,0.0431,NaN,0.0189,0.0131
,,528.125,NaN,0.1605,0.0671,NaN,0.0484,0.0202
,,531.25,NaN,0.0814,0.0742,NaN,0.0244,0.0222
,,534.375,0.1509,0.1868,0.091,0.0449,0.0556,0.0271
,,537.5,0.1581,0.0862,0.1437,0.0468,0.0255,0.0425
,,540.625,0.0431,0.1868,0.0838,0.0127,0.055,0.0247
,,543.75,0.0551,0.0503,0.0335,0.0161,0.0147,0.0098
,,546.875,0.1054,0.0599,0.0503,0.0307,0.0174,0.0146
,,550,0.0862,0.182,0.0719,0.0249,0.0527,0.0208
,,553.125,0.2611,0.0479,0.0479,0.0751,0.0138,0.0138
,,556.25,0.1557,0.1581,0.1102,0.0445,0.0452,0.0315
,,559.375,0.194,0.0838,0.0766,0.0552,0.0238,0.0218
,,562.5,0.0168,0.0886,0.1006,0.0048,0.0251,0.0285
,,565.625,0.2754,0.1054,0.1126,0.0775,0.0297,0.0317
,,568.75,NaN,0.0479,0.115,NaN,0.0134,0.0322
,,571.875,NaN,0.1605,0.0527,NaN,0.0447,0.0147
,,575,NaN,0.1245,0.0479,NaN,0.0345,0.0133
,,578.125,NaN,0.1102,0.103,NaN,0.0303,0.0284
,,581.25,NaN,0.1126,0.0431,NaN,0.0308,0.0118
,,584.375,NaN,0.0671,0.0503,NaN,0.0183,0.0137
,,587.5,NaN,0.079,0.0766,NaN,0.0214,0.0208
,,590.625,NaN,0.0766,0.1341,NaN,0.0206,0.0361
,,593.75,NaN,0.0814,0.0862,NaN,0.0218,0.0231
,,596.875,NaN,0.1317,0.079,NaN,0.0351,0.0211
,,600,NaN,0.0479,0.1341,NaN,0.0127,0.0356
,,603.125,NaN,0.0263,0.091,NaN,0.0069,0.024
,,606.25,0.1485,0.1293,0.1078,0.039,0.0339,0.0283
,,609.375,0.0958,0.0982,0.0168,0.025,0.0256,0.0044
,,612.5,0.1245,0.0719,0.0934,0.0324,0.0187,0.0243
,,615.625,0.1293,0.0886,0.1269,0.0334,0.0229,0.0328
,,618.75,0.0886,NaN,0.0623,0.0228,NaN,0.016
,,621.875,0.0623,NaN,0.0695,0.0159,NaN,0.0178
,,625,0.103,NaN,0.0144,0.0262,NaN,0.0037
,,628.125,0.0287,NaN,0.0168,0.0073,NaN,0.0043
,,631.25,0.182,NaN,0.1605,0.0459,NaN,0.0405
,,634.375,0.1341,NaN,NaN,0.0336,NaN,NaN
,,637.5,0.376,NaN,NaN,0.0939,NaN,NaN
,,640.625,0.1006,NaN,NaN,0.025,NaN,NaN
,,643.75,0.1317,NaN,NaN,0.0326,NaN,NaN
,,646.875,0.1509,NaN,NaN,0.0371,NaN,NaN
,,650,0.2108,NaN,NaN,0.0516,NaN,NaN
,,653.125,0.2778,NaN,NaN,0.0677,NaN,NaN
,,656.25,0.1653,0.1174,NaN,0.0401,0.0285,NaN
,,659.375,0.1724,0.1006,NaN,0.0416,0.0243,NaN
,,662.5,0.1557,0.1437,NaN,0.0374,0.0345,NaN
,,665.625,0.1126,0.1245,NaN,0.0269,0.0298,NaN
,,668.75,0.194,0.0695,NaN,0.0462,0.0165,NaN
,,671.875,0.0575,0.0647,NaN,0.0136,0.0153,NaN
,,675,0.0575,0.0287,NaN,0.0136,0.0068,NaN
,,678.125,0.2036,0.0958,NaN,0.0478,0.0225,NaN
,,681.25,0.1293,0.0623,NaN,0.0302,0.0146,NaN
,,684.375,0.0479,0.1174,NaN,0.0111,0.0273,NaN
,,687.5,0.1006,0.0671,NaN,0.0233,0.0155,NaN
,,690.625,0.0838,0.0958,NaN,0.0193,0.0221,NaN
,,693.75,0.0287,0.0814,NaN,0.0066,0.0187,NaN
,,696.875,0.0431,0.0647,NaN,0.0098,0.0148,NaN
,,700,0.2084,0.0719,NaN,0.0474,0.0163,NaN
,,703.125,0.1365,0.0359,NaN,0.0309,0.0081,NaN
,,706.25,0.1078,0.0359,NaN,0.0243,0.0081,NaN
,,709.375,0.1198,0.0503,NaN,0.0269,0.0113,NaN
,,712.5,0.1365,0,NaN,0.0305,0,NaN
,,715.625,0.182,0.103,NaN,0.0405,0.0229,NaN
,,718.75,0.2323,0.1341,NaN,0.0514,0.0297,NaN
,,721.875,0.0263,0.0575,NaN,0.0058,0.0127,NaN
,,725,0.1174,0.115,NaN,0.0258,0.0252,NaN
,,728.125,0.0647,NaN,NaN,0.0141,NaN,NaN
,,731.25,0.0814,NaN,NaN,0.0177,NaN,NaN
,,734.375,0.0814,NaN,NaN,0.0176,NaN,NaN
,,737.5,0.1365,NaN,NaN,0.0295,NaN,NaN
,,740.625,0.079,NaN,NaN,0.017,NaN,NaN
,,743.75,0.1126,NaN,NaN,0.0241,NaN,NaN
,,746.875,0.0886,NaN,NaN,0.0189,NaN,NaN
,,750,0.115,NaN,NaN,0.0244,NaN,NaN
,,753.125,0.0527,NaN,NaN,0.0111,NaN,NaN
,,756.25,0.1293,NaN,NaN,0.0272,NaN,NaN
,,759.375,0.0862,NaN,NaN,0.0181,NaN,NaN
,,762.5,0.0335,NaN,NaN,0.007,NaN,NaN
,,765.625,0.0551,NaN,NaN,0.0115,NaN,NaN
,,768.75,0.0431,NaN,NaN,0.0089,NaN,NaN
,,771.875,0.0335,NaN,NaN,0.0069,NaN,NaN
,,775,0.0335,NaN,NaN,0.0069,NaN,NaN
,,778.125,0.0766,NaN,NaN,0.0157,NaN,NaN
,,781.25,0.103,NaN,NaN,0.021,NaN,NaN
,,784.375,0.1509,NaN,NaN,0.0306,NaN,NaN
,,787.5,0.0575,NaN,NaN,0.0116,NaN,NaN
,,790.625,0.1245,NaN,NaN,0.0251,NaN,NaN
,,793.75,0.1293,NaN,NaN,0.0259,NaN,NaN
,,796.875,0.091,NaN,NaN,0.0182,NaN,NaN
,,800,0.0048,0.0575,NaN,0.001,0.0114,NaN
,,803.125,0.0263,0.1054,NaN,0.0052,0.0209,NaN
,,806.25,0.2036,0.0647,NaN,0.0402,0.0128,NaN
,,809.375,0.1533,0.1413,NaN,0.0301,0.0278,NaN
,,812.5,0.1581,0.0982,0,0.031,0.0192,0
,,815.625,0.1605,0.0527,0.0359,0.0313,0.0103,0.007
,,818.75,0.1509,0.0862,0.1198,0.0293,0.0168,0.0233
,,821.875,0.0527,0.0695,0.0599,0.0102,0.0135,0.0116
,,825,0.0551,0.0263,0.0192,0.0106,0.0051,0.0037
,,828.125,0.0934,0.0982,0.0838,0.018,0.0189,0.0161
,,831.25,0.1389,0.0168,0.0623,0.0266,0.0032,0.0119
,,834.375,0.0287,NaN,0.103,0.0055,NaN,0.0196
,,837.5,0.0766,NaN,0.0383,0.0146,NaN,0.0073
,,840.625,0.1126,NaN,0.1198,0.0213,NaN,0.0227
,,843.75,0.1581,NaN,0.1605,0.0298,NaN,0.0303
,,846.875,0.0647,NaN,0.0359,0.0122,NaN,0.0067
,,850,0.1413,NaN,NaN,0.0265,NaN,NaN
,,853.125,0.0958,NaN,NaN,0.0179,NaN,NaN
,,856.25,0.1916,NaN,NaN,0.0356,NaN,NaN
,,859.375,0.0599,NaN,NaN,0.0111,NaN,NaN
,,862.5,0.1126,NaN,NaN,0.0208,NaN,NaN
,,865.625,0.2563,NaN,NaN,0.0471,NaN,NaN
,,868.75,0.0599,NaN,NaN,0.011,NaN,NaN
,,871.875,0.1221,0.182,NaN,0.0223,0.0332,NaN
,,875,0.0647,0.0216,NaN,0.0118,0.0039,NaN
,,878.125,0.1964,0.1126,NaN,0.0356,0.0204,NaN
,,881.25,0.1724,0.091,NaN,0.0311,0.0164,NaN
,,884.375,0.1605,0.0766,NaN,0.0289,0.0138,NaN
,,887.5,0.079,0.091,NaN,0.0142,0.0163,NaN
,,890.625,0.182,0.091,NaN,0.0325,0.0163,NaN
,,893.75,NaN,0.0383,NaN,NaN,0.0068,NaN
,,896.875,NaN,0.0958,NaN,NaN,0.017,NaN
,,900,NaN,0.0335,NaN,NaN,0.0059,NaN
,,903.125,NaN,0.0862,NaN,NaN,0.0152,NaN
,,906.25,NaN,0.0814,NaN,NaN,0.0143,NaN
,,909.375,NaN,0.024,NaN,NaN,0.0042,NaN
,,912.5,NaN,0.0671,NaN,NaN,0.0117,NaN
,,915.625,NaN,0.1174,NaN,NaN,0.0204,NaN
,,918.75,NaN,0.0575,NaN,NaN,0.01,NaN
,,921.875,NaN,0.1413,NaN,NaN,0.0244,NaN
,,925,NaN,0.1293,NaN,NaN,0.0222,NaN
,,928.125,0,0.0742,NaN,0,0.0127,NaN
,,931.25,0.1605,0.0647,NaN,0.0274,0.0111,NaN
,,934.375,0.0934,0.1413,NaN,0.0159,0.0241,NaN
,,937.5,0.1485,0.0335,NaN,0.0252,0.0057,NaN
,,940.625,0.0862,0.0934,NaN,0.0146,0.0158,NaN
,,943.75,0.2299,0.1341,NaN,0.0388,0.0226,NaN
,,946.875,0.1174,0.2203,NaN,0.0197,0.037,NaN
,,950,0.1317,0.1221,NaN,0.0221,0.0205,NaN
,,953.125,0.0311,0.206,NaN,0.0052,0.0344,NaN
,,956.25,0.1317,0.1293,NaN,0.0219,0.0215,NaN
,,959.375,0.1245,0.0216,NaN,0.0207,0.0036,NaN
,,962.5,0.1605,0.103,NaN,0.0265,0.017,NaN
,,965.625,0.1533,0.0479,NaN,0.0253,0.0079,NaN
,,968.75,0.0455,0.0695,NaN,0.0075,0.0114,NaN
,,971.875,0.2251,0.182,NaN,0.0369,0.0298,NaN
,,975,0.1198,0.1748,NaN,0.0196,0.0285,NaN
,,978.125,0.103,NaN,NaN,0.0168,NaN,NaN
,,981.25,0.1437,NaN,NaN,0.0233,NaN,NaN
,,984.375,0.2347,NaN,NaN,0.0379,NaN,NaN
,,987.5,0.1102,NaN,NaN,0.0178,NaN,NaN
,,990.625,0.1365,NaN,NaN,0.0219,NaN,NaN
,,993.75,0.0814,NaN,0.0311,0.013,NaN,0.005
,,996.875,0.0359,NaN,0.1102,0.0057,NaN,0.0176
,,1000,0.012,NaN,0.0072,0.0019,NaN,0.0011
,,1003.125,0.0814,NaN,0.0814,0.0129,NaN,0.0129
,,1006.25,0.1078,NaN,0.1006,0.0171,NaN,0.0159
,,1009.375,0.0144,NaN,0.0838,0.0023,NaN,0.0132
,,1012.5,0.0407,NaN,0.115,0.0064,NaN,0.0181
,,1015.625,0.0766,0.1581,0.1772,0.012,0.0248,0.0278
,,1018.75,0.0527,0.0575,0.0383,0.0082,0.009,0.006
,,1021.875,0.0766,0.0599,0.0287,0.0119,0.0093,0.0045
,,1025,0.1221,0.0982,0.0766,0.019,0.0152,0.0119
,,1028.125,0.1437,0.0575,NaN,0.0222,0.0089,NaN
,,1031.25,0.0742,0.0838,NaN,0.0115,0.0129,NaN
,,1034.375,0.1964,0.2563,NaN,0.0302,0.0394,NaN
,,1037.5,0.1964,0.1437,NaN,0.0301,0.022,NaN
,,1040.625,0.0527,0.1389,NaN,0.0081,0.0212,NaN
,,1043.75,0.0599,0.0479,NaN,0.0091,0.0073,NaN
,,1046.875,0.0216,0.1078,NaN,0.0033,0.0164,NaN
,,1050,0.0144,0.206,NaN,0.0022,0.0312,NaN
,,1053.125,0.0719,0.1389,NaN,0.0109,0.021,NaN
,,1056.25,0.115,0.1629,NaN,0.0173,0.0245,NaN
,,1059.375,0.1533,0.3377,NaN,0.023,0.0507,NaN
,,1062.5,0.115,0.0886,NaN,0.0172,0.0133,NaN
,,1065.625,0.1317,0.1844,0.1916,0.0197,0.0275,0.0286
,,1068.75,0.0503,0.1485,0.2419,0.0075,0.0221,0.036
,,1071.875,NaN,0.1245,0.0862,NaN,0.0185,0.0128
,,1075,NaN,0.1293,0.0144,NaN,0.0191,0.0021
,,1078.125,NaN,0.1557,0.2227,NaN,0.023,0.0329
,,1081.25,NaN,0.0407,0.0695,NaN,0.006,0.0102
,,1084.375,NaN,0.2179,0.0982,NaN,0.032,0.0144
,,1087.5,NaN,0.1605,0.1365,NaN,0.0235,0.02
,,1090.625,NaN,0.1629,0.1844,NaN,0.0238,0.0269
,,1093.75,NaN,0.2419,0.1389,NaN,0.0352,0.0202
,,1096.875,NaN,0.0742,0.0766,NaN,0.0108,0.0111
,,1100,NaN,0.2299,0.2635,NaN,0.0333,0.0381
,,1103.125,NaN,0.4694,0.503,NaN,0.0677,0.0726
,,1106.25,NaN,0.2299,0.1724,NaN,0.0331,0.0248
,,1109.375,0.024,0.0527,0.0575,0.0034,0.0076,0.0082
,,1112.5,0.0647,0.079,0.0599,0.0093,0.0113,0.0086
,,1115.625,0.1317,0.2108,0.1054,0.0188,0.0301,0.015
,,1118.75,0.1533,0.1006,0.1509,0.0218,0.0143,0.0215
,,1121.875,0.0479,NaN,0.0527,0.0068,NaN,0.0075
,,1125,0.0647,NaN,0.2156,0.0092,NaN,0.0305
,,1128.125,0.0934,NaN,0.0599,0.0132,NaN,0.0085
,,1131.25,0.0599,NaN,0.1245,0.0084,NaN,0.0175
,,1134.375,0.0072,NaN,0.0263,0.001,NaN,0.0037
,,1137.5,0.115,NaN,0.2251,0.0161,NaN,0.0315
,,1140.625,0.0216,NaN,0.1269,0.003,NaN,0.0177
,,1143.75,0.0479,NaN,0.0862,0.0067,NaN,0.012
,,1146.875,0.0335,NaN,0.0934,0.0046,NaN,0.013
,,1150,0.0695,NaN,0.1126,0.0096,NaN,0.0156
,,1153.125,0.115,NaN,0.0742,0.0159,NaN,0.0102
,,1156.25,0.0407,NaN,0.1605,0.0056,NaN,0.0221
,,1159.375,0.0958,0.0575,0.0335,0.0132,0.0079,0.0046
,,1162.5,0.0695,0.103,0.0719,0.0095,0.0141,0.0098
,,1165.625,0.0647,0.0599,0.0407,0.0088,0.0082,0.0056
,,1168.75,0.0144,0.1509,0.0766,0.002,0.0205,0.0104
,,1171.875,0.115,0.0958,NaN,0.0156,0.013,NaN
,,1175,0.0048,0.0671,NaN,0.0007,0.0091,NaN
,,1178.125,0.0623,0.0958,NaN,0.0084,0.0129,NaN
,,1181.25,0.0311,0.0359,NaN,0.0042,0.0048,NaN
,,1184.375,0.1174,0.1341,NaN,0.0158,0.018,NaN
,,1187.5,0.079,0.1102,NaN,0.0106,0.0148,NaN
,,1190.625,0.0838,0.1772,NaN,0.0112,0.0237,NaN
,,1193.75,0.0862,0.115,NaN,0.0115,0.0153,NaN
,,1196.875,0.1533,0.1198,NaN,0.0204,0.0159,NaN
,,1200,0.1126,0.0671,NaN,0.0149,0.0089,NaN
,,1203.125,0.0359,0.0623,NaN,0.0047,0.0082,NaN
,,1206.25,0.079,0.024,NaN,0.0104,0.0032,NaN
,,1209.375,0.0144,0.0144,NaN,0.0019,0.0019,NaN
,,1212.5,0.0599,0.0479,NaN,0.0079,0.0063,NaN
,,1215.625,0.0287,0.0431,NaN,0.0038,0.0056,NaN
,,1218.75,0.0862,0,NaN,0.0113,0,NaN
,,1221.875,0.0886,0.0407,NaN,0.0115,0.0053,NaN
,,1225,0.0766,0.024,NaN,0.01,0.0031,NaN
,,1228.125,0.1293,0.0671,NaN,0.0168,0.0087,NaN
,,1231.25,0.1054,0.0695,NaN,0.0136,0.009,NaN
,,1234.375,0.1054,0.0814,NaN,0.0136,0.0105,NaN
,,1237.5,0.1557,0.0982,NaN,0.02,0.0126,NaN
,,1240.625,0.1198,0.103,NaN,0.0154,0.0132,NaN
,,1243.75,0.0623,0.0263,0,0.008,0.0034,0
,,1246.875,0.1629,0.0671,0.024,0.0208,0.0086,0.0031
,,1250,0.0862,0.0407,0.1413,0.011,0.0052,0.018
,,1253.125,NaN,0.0527,0.0503,NaN,0.0067,0.0064
,,1256.25,NaN,0.0527,0.0862,NaN,0.0067,0.0109
,,1259.375,NaN,0.0335,0.0216,NaN,0.0042,0.0027
,,1262.5,NaN,0.0359,0.0335,NaN,0.0045,0.0042
,,1265.625,NaN,NaN,0.0599,NaN,NaN,0.0075
,,1268.75,NaN,NaN,0.0359,NaN,NaN,0.0045
,,1271.875,NaN,NaN,0.0263,NaN,NaN,0.0033
,,1275,NaN,NaN,0.0647,NaN,NaN,0.0081
,,1278.125,NaN,NaN,0.0287,NaN,NaN,0.0036
,,1281.25,NaN,NaN,NaN,NaN,NaN,NaN
,,1284.375,NaN,NaN,NaN,NaN,NaN,NaN
,,1287.5,0,NaN,NaN,0,NaN,NaN
,,1290.625,0.0359,NaN,NaN,0.0044,NaN,NaN
,,1293.75,0.103,NaN,NaN,0.0127,NaN,NaN
,,1296.875,0.079,NaN,NaN,0.0097,NaN,NaN
,,1300,0.0048,NaN,NaN,0.0006,NaN,NaN
,,1303.125,0.0359,0.0647,NaN,0.0044,0.0079,NaN
,,1306.25,0.0814,0.0695,NaN,0.0099,0.0085,NaN
,,1309.375,0.0647,0.024,NaN,0.0079,0.0029,NaN
,,1312.5,0.1461,0,NaN,0.0177,0,NaN
,,1315.625,0.1269,0.0072,NaN,0.0154,0.0009,NaN
