mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-25T07:43:17.000Z,0,0.6131,0.7688,10.2844,Infinity,Infinity,Infinity
,,207.8125,0.2994,0.6898,0.1509,0.2293,0.5283,0.1156
,,209.375,0.4024,0.5964,0.1437,0.3059,0.4533,0.1092
,,210.9375,0.4263,0.5892,0.1389,0.3216,0.4446,0.1048
,,212.5,0.1653,0.4431,0.0982,0.1238,0.3319,0.0735
,,214.0625,0.3664,0.3617,0.091,0.2724,0.2689,0.0677
,,215.625,0.9963,1.3436,0.2179,0.7354,0.9917,0.1608
,,217.1875,0.5485,0.3281,0.0934,0.4019,0.2404,0.0684
,,218.75,0.1533,0.2371,0.0719,0.1115,0.1725,0.0523
,,220.3125,0.1293,0.0599,0.0359,0.0934,0.0433,0.0259
,,221.875,0.3329,0.4287,0.1102,0.2388,0.3075,0.079
,,223.4375,1.1305,0.8886,0.2012,0.8053,0.633,0.1433
,,225,0.5293,0.2922,0.115,0.3744,0.2067,0.0813
,,226.5625,0.5125,0.273,0.1317,0.36,0.1918,0.0925
,,228.125,0.3928,0.4862,0.115,0.274,0.3392,0.0802
,,229.6875,0.1293,0.1916,0.0958,0.0896,0.1328,0.0664
,,231.25,0.6012,0.4503,0.0575,0.4138,0.3099,0.0396
,,232.8125,1.54,0.9341,0.1389,1.0528,0.6386,0.095
,,234.375,0.7209,0.4527,0.1102,0.4895,0.3074,0.0748
,,235.9375,0.3808,0.273,0.0407,0.2569,0.1842,0.0275
,,237.5,0.3233,0.1629,0.0958,0.2167,0.1092,0.0642
,,239.0625,0.1389,0.0647,0.079,0.0925,0.0431,0.0526
,,240.625,1.5735,0.6251,0.0599,1.0407,0.4135,0.0396
,,242.1875,0.2563,0.1293,0.0287,0.1684,0.085,0.0189
,,243.75,0.1772,0.2203,0.0671,0.1157,0.1438,0.0438
,,245.3125,0.2682,0.3353,0.0144,0.174,0.2175,0.0093
,,246.875,0.4934,0.3209,0.0335,0.3181,0.2069,0.0216
