mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
45482200000A,2022-05-09T00:08:51.000Z,0,0.0216,2.6944,9.7143,Infinity,Infinity,Infinity
,,359.375,0.3401,0.091,0.1461,0.1506,0.0403,0.0647
,,362.5,0.0192,0.2132,0.1078,0.0084,0.0936,0.0473
,,365.625,0.1748,0.2323,0.1365,0.0761,0.1011,0.0594
,,368.75,0.1605,0.0144,0.1389,0.0693,0.0062,0.06
,,371.875,0.2419,0.0599,0.1389,0.1035,0.0256,0.0594
,,375,0.2299,0.1269,0.0719,0.0976,0.0539,0.0305
,,378.125,0.1078,0.1269,0.2563,0.0454,0.0534,0.1079
,,381.25,0.2132,0.0359,0.0886,0.089,0.015,0.037
,,384.375,0.0862,0.0862,0.0814,0.0357,0.0357,0.0337
,,387.5,0.0575,0.2036,0.0886,0.0236,0.0836,0.0364
,,390.625,0.2539,0.2587,0.2682,0.1034,0.1054,0.1093
,,393.75,0.1126,0.0599,0.0479,0.0455,0.0242,0.0194
,,396.875,0.1533,0.1341,0.1078,0.0615,0.0538,0.0432
,,400,0.2395,0.0623,0.0335,0.0953,0.0248,0.0133
,,403.125,0.1557,0.2491,0.1341,0.0615,0.0983,0.0529
,,406.25,0.1006,0.0479,0.103,0.0394,0.0188,0.0404
,,409.375,0.1006,0.0527,0.0647,0.0391,0.0205,0.0252
,,412.5,0.1341,0.2635,0.0766,0.0517,0.1017,0.0296
,,415.625,0.2611,0.3161,0.0814,0.1,0.121,0.0312
,,418.75,0.2706,0.1653,0.1724,0.1028,0.0628,0.0655
,,421.875,0.115,0.182,0.0671,0.0434,0.0687,0.0253
,,425,0.0359,0.2299,0.1269,0.0134,0.0861,0.0475
,,428.125,0.1389,0.0958,0.1317,0.0516,0.0356,0.049
,,431.25,0.1054,0.091,0.0671,0.0389,0.0336,0.0248
,,434.375,0.1892,0.091,0.0383,0.0693,0.0333,0.014
,,437.5,0.0766,0.1772,0.1461,0.0279,0.0645,0.0531
,,440.625,0.3832,0.2347,0.091,0.1384,0.0848,0.0329
,,443.75,0.2156,0.1724,0.273,0.0773,0.0618,0.0979
,,446.875,0.1844,0.1102,0.0719,0.0657,0.0392,0.0256
,,450,0.1653,0.1293,0.024,0.0585,0.0457,0.0085
,,453.125,0.1078,0.297,0.0551,0.0379,0.1043,0.0194
,,456.25,0.1629,0.2659,0.3329,0.0568,0.0928,0.1161
,,459.375,0.1964,0.2802,0.1389,0.068,0.0971,0.0481
,,462.5,0.2012,0.3185,0.0431,0.0692,0.1096,0.0148
,,465.625,0.0599,0.0479,0.1174,0.0205,0.0164,0.0401
,,468.75,0.1245,0.115,0.0287,0.0423,0.039,0.0097
,,471.875,0.091,0.1341,0.0359,0.0307,0.0452,0.0121
,,475,0.194,0.2922,0.0719,0.065,0.0979,0.0241
,,478.125,0.1174,0.1293,0.1198,0.0391,0.043,0.0399
,,481.25,0.1245,0.1629,0.285,0.0412,0.0539,0.0943
,,484.375,0.1198,0.0695,0.0599,0.0394,0.0228,0.0197
,,487.5,0.0886,0.3018,0.091,0.0289,0.0985,0.0297
,,490.625,0.1724,0.2587,0.1629,0.0559,0.0839,0.0528
,,493.75,0.0431,0.2203,0.0192,0.0139,0.071,0.0062
,,496.875,0.1006,0.103,0.1006,0.0322,0.033,0.0322
,,500,0.1006,0.0766,0.0479,0.032,0.0244,0.0152
,,503.125,0.0647,0.0671,0.0671,0.0205,0.0212,0.0212
,,506.25,0.115,0.3138,0.1365,0.0362,0.0987,0.0429
,,509.375,0.0551,0.0695,0.0958,0.0172,0.0217,0.0299
,,512.5,0.0216,0.2299,0.0862,0.0067,0.0714,0.0268
,,515.625,0.2395,0.4431,0.0599,0.0739,0.1368,0.0185
,,518.75,0.012,0.2036,0.2012,0.0037,0.0625,0.0617
,,521.875,0.091,0.0479,0.0575,0.0278,0.0146,0.0175
,,525,0.1078,0.2874,0.0192,0.0327,0.0871,0.0058
,,528.125,0.1102,0.024,0.115,0.0332,0.0072,0.0347
,,531.25,0.1389,0.2371,0.1341,0.0416,0.071,0.0402
,,534.375,0.0886,0.2874,0.0263,0.0264,0.0856,0.0078
,,537.5,0.1868,0.3904,0.1724,0.0553,0.1156,0.051
,,540.625,0.1724,0.2156,0.079,0.0508,0.0635,0.0233
,,543.75,0.182,0.4718,0.0934,0.0533,0.1381,0.0273
,,546.875,0.1054,0.4072,0.0551,0.0307,0.1185,0.016
,,550,0.1677,0.1724,0.0407,0.0485,0.0499,0.0118
,,553.125,0.1892,0.1629,0.091,0.0544,0.0469,0.0262
,,556.25,0.0719,0.3018,0.1269,0.0206,0.0864,0.0363
,,559.375,0.1605,0.3401,0.1868,0.0457,0.0968,0.0531
,,562.5,0.1174,0.1437,0.0407,0.0332,0.0407,0.0115
,,565.625,0.0814,0.2347,0.17,0.0229,0.066,0.0478
,,568.75,0.024,0.6395,0.1221,0.0067,0.179,0.0342
,,571.875,0.0647,0.1437,0.0838,0.018,0.04,0.0233
,,575,0.0575,0.182,0.0719,0.0159,0.0504,0.0199
,,578.125,0.0719,0.0647,0.1293,0.0198,0.0178,0.0356
,,581.25,0.0719,0.2467,0.1748,0.0197,0.0676,0.0479
,,584.375,0.1221,0.3161,0.0982,0.0333,0.0861,0.0267
,,587.5,0.0838,0.1988,0.0862,0.0227,0.0539,0.0234
,,590.625,0.1221,0.2371,0.103,0.0329,0.0639,0.0278
,,593.75,0.1293,0.4191,0.3425,0.0347,0.1123,0.0918
,,596.875,0.0479,0.2227,0.0982,0.0128,0.0594,0.0262
,,600,0.1174,0.2323,0.0575,0.0311,0.0616,0.0153
,,603.125,0.1102,0.1844,0.206,0.0291,0.0487,0.0544
,,606.25,0.0551,0.2371,0.103,0.0145,0.0622,0.027
,,609.375,0.0766,0.3066,0.1341,0.02,0.0801,0.035
,,612.5,0.0623,0.0862,0.1796,0.0162,0.0224,0.0467
,,615.625,0.0383,0.2227,0.0862,0.0099,0.0576,0.0223
,,618.75,0.0575,0.1557,0.2203,0.0148,0.04,0.0567
,,621.875,0.0335,0.1868,0.1317,0.0086,0.0478,0.0337
,,625,0.1006,0.1605,0.0766,0.0256,0.0409,0.0195
,,628.125,0.0287,0.1054,0.0886,0.0073,0.0267,0.0224
,,631.25,0.0599,0.0311,0.1461,0.0151,0.0078,0.0368
,,634.375,0.1653,0.0455,0.1772,0.0415,0.0114,0.0445
,,637.5,0.0766,0.012,0.1916,0.0191,0.003,0.0478
,,640.625,0.2539,0.1078,0.4048,0.0631,0.0268,0.1006
,,643.75,0.0886,0.1006,0.1844,0.0219,0.0249,0.0456
,,646.875,0.2251,0.182,0.4311,0.0554,0.0448,0.1061
,,650,0.1677,0.1844,0.3353,0.0411,0.0452,0.0821
,,653.125,0.0287,0.1844,0.1102,0.007,0.0449,0.0269
,,656.25,0.0814,0.0527,0.1844,0.0197,0.0128,0.0447
,,659.375,0.1677,0.103,0.1365,0.0405,0.0249,0.0329
,,662.5,0.1006,0.1581,0.1772,0.0242,0.038,0.0426
,,665.625,0.0144,0.0168,0.0623,0.0034,0.004,0.0149
,,668.75,0.0551,0.0814,0.0503,0.0131,0.0194,0.012
,,671.875,0.1174,0.2203,0.1964,0.0278,0.0522,0.0465
,,675,0.1269,0.2036,0.2227,0.0299,0.048,0.0525
,,678.125,0.0742,0.1389,0.1724,0.0174,0.0326,0.0405
,,681.25,0.1293,0.115,0.091,0.0302,0.0269,0.0213
,,684.375,0.0886,0.2108,0.17,0.0206,0.049,0.0395
,,687.5,0.0695,0.0551,0.0359,0.0161,0.0128,0.0083
,,690.625,0.0311,0.1341,0.1293,0.0072,0.0309,0.0298
,,693.75,0.1413,0.012,0.2132,0.0324,0.0028,0.0489
,,696.875,0.1174,0.103,0.0838,0.0268,0.0235,0.0191
,,700,0.0599,0.1796,0.0982,0.0136,0.0408,0.0223
,,703.125,0,0.2132,0.0814,0,0.0483,0.0184
,,706.25,0.0431,0.1365,0.1006,0.0097,0.0308,0.0227
,,709.375,0.2084,0.1964,0.1221,0.0468,0.0441,0.0274
,,712.5,0.1174,0.1581,0.0647,0.0262,0.0353,0.0145
,,715.625,0.1006,0.1413,0.1174,0.0224,0.0314,0.0261
,,718.75,0.0407,0,0.091,0.009,0,0.0202
,,721.875,0.0551,0.1485,0.0886,0.0121,0.0327,0.0195
,,725,0.0431,0.1413,0.1389,0.0095,0.031,0.0305
,,728.125,0.1054,0.3138,0.1126,0.023,0.0686,0.0246
,,731.25,0.0192,0.1844,0.1317,0.0042,0.0401,0.0287
,,734.375,0.0766,0.1772,0.091,0.0166,0.0384,0.0197
,,737.5,0.0599,0.1198,0.1174,0.0129,0.0259,0.0253
,,740.625,0.0671,0.2012,0.0814,0.0144,0.0432,0.0175
,,743.75,0.0335,0.0814,0.0623,0.0072,0.0174,0.0133
,,746.875,0.1509,0.0407,0.0168,0.0322,0.0087,0.0036
,,750,0.1102,0.0958,0.0192,0.0234,0.0203,0.0041
,,753.125,0.0144,0.1437,0.0886,0.003,0.0304,0.0187
,,756.25,0.1006,0.1964,0.1581,0.0212,0.0413,0.0333
,,759.375,0.0599,0.1509,0.0719,0.0126,0.0316,0.0151
,,762.5,0.0647,0.0479,0.0599,0.0135,0.01,0.0125
,,765.625,0.0958,0.0862,0.0503,0.0199,0.0179,0.0105
,,768.75,0.0647,0.1485,0.0527,0.0134,0.0307,0.0109
,,771.875,0.0599,0.0814,0.0766,0.0124,0.0168,0.0158
,,775,0.0359,0.1629,0.1581,0.0074,0.0335,0.0325
,,778.125,0.0216,0.115,0.024,0.0044,0.0235,0.0049
,,781.25,0.0359,0.0623,0.0719,0.0073,0.0127,0.0146
,,784.375,0.0766,0.0647,0.1078,0.0155,0.0131,0.0219
,,787.5,0.1245,0.0407,0.0862,0.0252,0.0082,0.0174
,,790.625,0.091,0.17,0.0862,0.0183,0.0342,0.0174
,,793.75,0.0216,0.1365,0.0814,0.0043,0.0274,0.0163
,,796.875,0.1509,0.0575,0.1461,0.0301,0.0115,0.0292
,,800,0.0431,NaN,0.0527,0.0086,NaN,0.0105
,,803.125,0.0934,NaN,0.0192,0.0185,NaN,0.0038
,,806.25,0.0431,NaN,0.0766,0.0085,NaN,0.0151
,,809.375,0.0407,NaN,0.1006,0.008,NaN,0.0198
,,812.5,0.1245,NaN,0.0527,0.0244,NaN,0.0103
,,815.625,0.0192,NaN,0.1772,0.0037,NaN,0.0346
,,818.75,0.0479,NaN,0.0335,0.0093,NaN,0.0065
,,821.875,0.0287,NaN,0.0958,0.0056,NaN,0.0186
,,825,0.0862,NaN,0.0335,0.0166,NaN,0.0065
,,828.125,0.1748,NaN,0.0144,0.0336,NaN,0.0028
,,831.25,0.1006,NaN,0.1533,0.0193,NaN,0.0294
,,834.375,0.0671,0,0.0671,0.0128,0,0.0128
,,837.5,0.0934,0.0431,0.0742,0.0177,0.0082,0.0141
,,840.625,0.0623,0.1605,0.0575,0.0118,0.0304,0.0109
,,843.75,0.0527,0.0383,0.1317,0.0099,0.0072,0.0248
,,846.875,0.1054,0.2156,0.1581,0.0198,0.0405,0.0297
,,850,0.0192,0.1078,0.0982,0.0036,0.0202,0.0184
,,853.125,0.1916,0.0814,0.091,0.0357,0.0152,0.017
,,856.25,0.1054,0.0216,0.1006,0.0196,0.004,0.0187
,,859.375,0.1724,0,0.0671,0.0319,0,0.0124
,,862.5,0.0838,0.0982,0.0766,0.0155,0.0181,0.0141
,,865.625,0.091,0.1365,0.0719,0.0167,0.0251,0.0132
,,868.75,0.0359,0.1126,0.1365,0.0066,0.0206,0.025
,,871.875,0.091,0.1198,0.115,0.0166,0.0219,0.021
,,875,0.115,0.1892,0.0623,0.0209,0.0344,0.0113
,,878.125,0.0862,0.1293,0.0886,0.0156,0.0234,0.0161
,,881.25,0.1102,0.1485,0.0982,0.0199,0.0268,0.0177
,,884.375,0.0838,0.1006,NaN,0.0151,0.0181,NaN
,,887.5,0.0527,0.1078,NaN,0.0095,0.0193,NaN
,,890.625,0.115,0.1748,NaN,0.0206,0.0312,NaN
,,893.75,0.1485,0.0431,NaN,0.0264,0.0077,NaN
,,896.875,0.079,0.1724,NaN,0.014,0.0306,NaN
,,900,0.0647,0.0335,NaN,0.0114,0.0059,NaN
,,903.125,0.0958,0.1102,NaN,0.0169,0.0194,NaN
,,906.25,0.0623,0.1006,NaN,0.0109,0.0177,NaN
,,909.375,0.2012,0.2108,NaN,0.0352,0.0369,NaN
,,912.5,0.0719,0.2635,NaN,0.0125,0.046,NaN
,,915.625,0.1772,0.1509,NaN,0.0308,0.0262,NaN
,,918.75,0.0647,0.0072,NaN,0.0112,0.0012,NaN
,,921.875,0.1102,0.3233,0.1868,0.019,0.0558,0.0322
,,925,0.206,0.3497,0.2635,0.0354,0.0602,0.0453
,,928.125,0.0551,0.1054,0.1293,0.0094,0.0181,0.0222
,,931.25,0.2706,0.1006,0.3281,0.0462,0.0172,0.0561
,,934.375,0.0838,0.024,0.0048,0.0143,0.0041,0.0008
,,937.5,0.1557,0.3042,0.2251,0.0264,0.0516,0.0382
,,940.625,0.2515,0.3401,0.1054,0.0426,0.0575,0.0178
,,943.75,0.1006,0.2156,0.2132,0.017,0.0364,0.036
,,946.875,0.182,0.1317,0.0431,0.0306,0.0221,0.0072
,,950,0.0216,0.1844,0.0527,0.0036,0.0309,0.0088
,,953.125,0.1317,0.3712,0.1078,0.022,0.062,0.018
,,956.25,0.1916,0.3784,0.1485,0.0319,0.063,0.0247
,,959.375,0.0671,0.2898,0.0359,0.0111,0.0481,0.006
,,962.5,0.2036,0.273,0.0695,0.0337,0.0451,0.0115
,,965.625,0.0886,0.2419,0.1221,0.0146,0.0399,0.0201
,,968.75,0.194,0.0623,0.2682,0.0319,0.0102,0.0441
,,971.875,0.17,0.2659,0.2467,0.0278,0.0435,0.0404
,,975,0.2539,0.1748,0.1916,0.0414,0.0285,0.0313
,,978.125,0.1677,0.4263,0.206,0.0273,0.0694,0.0335
,,981.25,0.1964,0.0671,0.0551,0.0319,0.0109,0.0089
,,984.375,0.2132,0.5197,0.2203,0.0345,0.084,0.0356
,,987.5,0.1221,0.2946,0.1006,0.0197,0.0475,0.0162
,,990.625,0.1916,0.2156,0.206,0.0308,0.0346,0.0331
,,993.75,0.2491,0.5676,0.1796,0.0399,0.0909,0.0288
,,996.875,0.1198,0.206,0.1868,0.0191,0.0329,0.0298
,,1000,0.2826,0.4287,0.2251,0.045,0.0682,0.0358
,,1003.125,0.103,0.2179,0.1868,0.0163,0.0346,0.0296
,,1006.25,0.5149,1.1017,0.3329,0.0814,0.1743,0.0527
,,1009.375,0.1006,0.1916,0.0407,0.0159,0.0302,0.0064
,,1012.5,0.3185,0.4287,0.2251,0.0501,0.0674,0.0354
,,1015.625,0.115,0.0527,0.1461,0.018,0.0083,0.0229
,,1018.75,0.1006,0.2395,0.0862,0.0157,0.0374,0.0135
,,1021.875,0.594,0.7544,0.5054,0.0925,0.1175,0.0787
,,1025,0.4119,0.2515,0.273,0.064,0.0391,0.0424
,,1028.125,0.376,0.3018,0.2898,0.0582,0.0467,0.0449
,,1031.25,0.1461,0.0766,0.0647,0.0225,0.0118,0.01
,,1034.375,0.2659,0.3066,0.2778,0.0409,0.0472,0.0427
,,1037.5,0.3209,0.4646,0.2012,0.0492,0.0713,0.0309
,,1040.625,0.1892,0.1509,0.2371,0.0289,0.0231,0.0363
,,1043.75,0.4,0.6562,0.3377,0.061,0.1001,0.0515
,,1046.875,0.0359,0.2515,0.1221,0.0055,0.0382,0.0186
,,1050,0.0287,0.0838,0.1221,0.0044,0.0127,0.0185
,,1053.125,0.2778,0.5557,0.2826,0.042,0.084,0.0427
,,1056.25,0.0814,0.1748,0.1365,0.0123,0.0263,0.0206
,,1059.375,0.2659,0.3688,0.1461,0.0399,0.0554,0.0219
,,1062.5,0.0623,0.1724,0.0958,0.0093,0.0258,0.0144
,,1065.625,0.3593,0.4072,0.206,0.0537,0.0608,0.0308
,,1068.75,0.1581,0.2467,0.1557,0.0235,0.0367,0.0232
,,1071.875,0.3066,0.2922,0.2132,0.0455,0.0434,0.0317
,,1075,0.091,0.0647,0.2946,0.0135,0.0096,0.0436
,,1078.125,0.0695,0.091,0.1844,0.0103,0.0134,0.0272
,,1081.25,0.3377,0.4934,0.1629,0.0497,0.0726,0.024
,,1084.375,0.4503,0.5461,0.4407,0.0661,0.0802,0.0647
,,1087.5,0.3593,0.4766,0.1748,0.0526,0.0698,0.0256
,,1090.625,0.0527,0.1317,0.1269,0.0077,0.0192,0.0185
,,1093.75,0.3066,0.273,0.2371,0.0446,0.0397,0.0345
,,1096.875,0.0838,0.2371,0.1413,0.0122,0.0344,0.0205
,,1100,0.1485,0.2299,NaN,0.0215,0.0333,NaN
,,1103.125,0.1605,0.2659,NaN,0.0232,0.0384,NaN
,,1106.25,0.1629,0.2706,NaN,0.0234,0.0389,NaN
,,1109.375,0.1461,0.1533,NaN,0.021,0.022,NaN
,,1112.5,0.1269,0.1078,NaN,0.0182,0.0154,NaN
,,1115.625,0.1844,0.2491,NaN,0.0263,0.0355,NaN
,,1118.75,0.0742,0.1174,NaN,0.0106,0.0167,NaN
,,1121.875,0.0766,0.0575,NaN,0.0109,0.0082,NaN
,,1125,0.1724,0.2084,NaN,0.0244,0.0295,NaN
,,1128.125,0.0431,0.0982,NaN,0.0061,0.0139,NaN
,,1131.25,0.1509,0.4551,NaN,0.0212,0.064,NaN
,,1134.375,0.1461,0.2826,NaN,0.0205,0.0396,NaN
,,1137.5,0.1078,0.273,0.1317,0.0151,0.0382,0.0184
,,1140.625,0.1293,0.2611,0.024,0.018,0.0364,0.0033
,,1143.75,0.0575,0.1078,0.1748,0.008,0.015,0.0243
,,1146.875,0.1006,0.2754,0.0766,0.014,0.0382,0.0106
,,1150,0.1317,0.285,0.0383,0.0182,0.0394,0.0053
,,1153.125,0.0263,0.0623,0.0048,0.0036,0.0086,0.0007
,,1156.25,0.1796,0.2802,0.0742,0.0247,0.0386,0.0102
,,1159.375,0.0886,0.1964,0.0359,0.0122,0.027,0.0049
,,1162.5,0.103,0.1341,0.0359,0.0141,0.0184,0.0049
,,1165.625,0.0742,0.206,0.091,0.0101,0.0281,0.0124
,,1168.75,0.0742,0.0311,0.0263,0.0101,0.0042,0.0036
,,1171.875,0.1054,0.1221,0.0766,0.0143,0.0166,0.0104
,,1175,0.0287,0.0335,0.1221,0.0039,0.0045,0.0165
,,1178.125,0.1006,0.079,0.1677,0.0136,0.0107,0.0227
,,1181.25,0.091,0.0335,0.1174,0.0123,0.0045,0.0158
,,1184.375,0.0359,0.1221,0.1245,0.0048,0.0164,0.0167
,,1187.5,0.0527,0.0862,0.0383,0.0071,0.0116,0.0051
,,1190.625,0.0647,0.1078,0.1605,0.0086,0.0144,0.0215
,,1193.75,0.0575,0.1844,0.0455,0.0077,0.0246,0.0061
,,1196.875,0.1461,0.1533,0.091,0.0194,0.0204,0.0121
,,1200,0.1317,0.1078,0.1221,0.0175,0.0143,0.0162
,,1203.125,0.091,0.0814,0.1126,0.012,0.0108,0.0149
,,1206.25,0.0671,0.0287,0.0311,0.0089,0.0038,0.0041
,,1209.375,0.115,0.1293,0.091,0.0151,0.017,0.012
,,1212.5,0.0048,0.1341,0.0359,0.0006,0.0176,0.0047
,,1215.625,NaN,0.1916,0.0359,NaN,0.0251,0.0047
,,1218.75,NaN,0.0623,0.0527,NaN,0.0081,0.0069
,,1221.875,NaN,0.0479,0.024,NaN,0.0062,0.0031
,,1225,NaN,0.0263,0.0359,NaN,0.0034,0.0047
,,1228.125,NaN,0.1269,0.0431,NaN,0.0164,0.0056
,,1231.25,NaN,0.1389,0.0287,NaN,0.018,0.0037
,,1234.375,NaN,0.0527,0.0144,NaN,0.0068,0.0019
,,1237.5,NaN,0.0862,0.0719,NaN,0.0111,0.0092
,,1240.625,NaN,0.1461,0.0695,NaN,0.0187,0.0089
,,1243.75,NaN,0.0671,0.0886,NaN,0.0086,0.0113
,,1246.875,NaN,0.115,0.0838,NaN,0.0147,0.0107
,,1250,NaN,0.1006,0.115,NaN,0.0128,0.0146
,,1253.125,0.0311,0.0503,0.0695,0.0039,0.0064,0.0088
,,1256.25,0.2156,0.1964,0.1365,0.0273,0.0249,0.0173
,,1259.375,0.0886,0.0431,0.012,0.0112,0.0054,0.0015
,,1262.5,0.0623,0.0072,0.0263,0.0079,0.0009,0.0033
,,1265.625,0.103,0.091,0.0263,0.013,0.0114,0.0033
,,1268.75,0.0551,0.0647,0.0814,0.0069,0.0081,0.0102
,,1271.875,0.2084,0.1461,0.0599,0.0261,0.0183,0.0075
,,1275,0.0862,0.0263,0.0742,0.0108,0.0033,0.0093
,,1278.125,0.0287,0.0623,0.0766,0.0036,0.0078,0.0095
,,1281.25,0.2323,0.1509,0.1509,0.0289,0.0187,0.0187
,,1284.375,0.012,0.0766,0.1269,0.0015,0.0095,0.0157
,,1287.5,0.1317,0.024,0.0814,0.0163,0.003,0.0101
,,1290.625,0.1006,0.0695,0.1006,0.0124,0.0086,0.0124
,,1293.75,0.1485,0.0383,0.1341,0.0183,0.0047,0.0165
,,1296.875,0.0719,0.1126,0.1102,0.0088,0.0138,0.0135
,,1300,0.0766,0.0742,0.1006,0.0094,0.0091,0.0123
,,1303.125,0.0886,0.1102,0.0359,0.0108,0.0135,0.0044
,,1306.25,0.0551,0.0742,0.0168,0.0067,0.009,0.002
,,1309.375,0.0838,0.0719,0.0311,0.0102,0.0087,0.0038
,,1312.5,0.115,0.0862,0.0647,0.0139,0.0105,0.0078
,,1315.625,0.1437,0.0479,0.0503,0.0174,0.0058,0.0061
,,1318.75,0.2275,0.1772,0.0862,0.0275,0.0214,0.0104
,,1321.875,0.0958,0.0814,0.0359,0.0115,0.0098,0.0043
,,1325,0.1102,0.1078,0.0479,0.0132,0.0129,0.0058
,,1328.125,0.1844,0.0814,0.0982,0.0221,0.0098,0.0118
,,1331.25,0.1293,0.0575,0.1389,0.0155,0.0069,0.0166
,,1334.375,0.1317,0.1796,0.024,0.0157,0.0214,0.0029
,,1337.5,0.0719,0.0575,0.0263,0.0086,0.0068,0.0031
,,1340.625,0.115,0.1437,0.0359,0.0137,0.0171,0.0043
,,1343.75,0.1389,0.0982,0.0958,0.0165,0.0116,0.0113
,,1346.875,0.1796,0.0719,0.0671,0.0212,0.0085,0.0079
,,1350,0.1174,0.0407,0.0216,0.0138,0.0048,0.0025
,,1353.125,0.0814,0.0359,0.0287,0.0096,0.0042,0.0034
,,1356.25,0.0455,0.0838,0.0862,0.0053,0.0098,0.0101
,,1359.375,0.0647,0.0695,0.0072,0.0076,0.0081,0.0008
,,1362.5,0.0455,0.0814,0.0958,0.0053,0.0095,0.0112
,,1365.625,0.091,0.1437,0.0527,0.0106,0.0167,0.0061
,,1368.75,0.0551,0.0623,0.0431,0.0064,0.0072,0.005
,,1371.875,0.0431,0.1054,0.1006,0.005,0.0122,0.0117
,,1375,0.1461,0.0695,0.0072,0.0169,0.008,0.0008
,,1378.125,0.0886,0.0814,0.0479,0.0102,0.0094,0.0055
,,1381.25,0.0695,0.012,0.0144,0.008,0.0014,0.0017
,,1384.375,0.0599,0.0192,0.024,0.0069,0.0022,0.0028
,,1387.5,0.0886,0.0575,0.0287,0.0102,0.0066,0.0033
,,1390.625,0.1389,0.1126,0.0335,0.0159,0.0129,0.0038
,,1393.75,0.115,0.0455,0.0192,0.0131,0.0052,0.0022
,,1396.875,0.103,0.0431,0.1078,0.0117,0.0049,0.0123
,,1400,0.0695,0.0168,0.0479,0.0079,0.0019,0.0054
,,1403.125,0.1389,0.103,0.0766,0.0158,0.0117,0.0087
,,1406.25,0.0814,0.0742,0.012,0.0092,0.0084,0.0014
,,1409.375,0.0311,0.0144,0.0623,0.0035,0.0016,0.007
,,1412.5,0.1724,0.1485,0.0623,0.0194,0.0167,0.007
,,1415.625,0.0503,0.0551,0.0814,0.0057,0.0062,0.0092
,,1418.75,0.0599,0.0359,0.0455,0.0067,0.004,0.0051
,,1421.875,0.0934,0.0719,0.0192,0.0105,0.008,0.0021
,,1425,0.0551,0.0216,0.0359,0.0062,0.0024,0.004
,,1428.125,0.0455,0.0551,0.0216,0.0051,0.0061,0.0024
,,1431.25,0.1485,0.0958,0.0958,0.0165,0.0107,0.0107
,,1434.375,0.0958,0.0647,0.0742,0.0106,0.0072,0.0082
,,1437.5,0.0623,0.0671,0.0479,0.0069,0.0074,0.0053
,,1440.625,0.0838,0.0503,0.0479,0.0093,0.0056,0.0053
,,1443.75,0.0671,0.1006,0.0072,0.0074,0.0111,0.0008
,,1446.875,0.0575,0,0.0886,0.0063,0,0.0097
,,1450,0.0359,0.0072,0.0479,0.0039,0.0008,0.0053
,,1453.125,0.0527,0.024,0.0671,0.0058,0.0026,0.0073
,,1456.25,0.0455,0.0048,0.0359,0.005,0.0005,0.0039
,,1459.375,0.0072,0,0.0479,0.0008,0,0.0052
,,1462.5,0.0551,0.0575,0.0168,0.006,0.0063,0.0018
,,1465.625,0.0287,0.0359,0.0359,0.0031,0.0039,0.0039
,,1468.75,0.012,0.0144,0.0168,0.0013,0.0016,0.0018
,,1471.875,0.0479,0.0527,0.0192,0.0052,0.0057,0.0021
,,1475,0.0575,0.0479,0.0335,0.0062,0.0052,0.0036
,,1478.125,0.0407,0.0311,0.0647,0.0044,0.0033,0.007
,,1481.25,0.024,0.0359,0.0335,0.0026,0.0039,0.0036
,,1484.375,0.0551,0.0431,0.0144,0.0059,0.0046,0.0015
,,1487.5,0.0623,0.0263,0.0431,0.0067,0.0028,0.0046
,,1490.625,0.0311,0.0263,0.0335,0.0033,0.0028,0.0036
,,1493.75,0.0144,0.012,0.0479,0.0015,0.0013,0.0051
,,1496.875,0.0216,0.0072,0.0192,0.0023,0.0008,0.002
,,1500,0.0287,0.0144,0.0359,0.003,0.0015,0.0038
,,1503.125,0.0359,0.0216,0.0527,0.0038,0.0023,0.0056
,,1506.25,0.024,0.0599,0.0527,0.0025,0.0063,0.0056
,,1509.375,0.0192,0.0144,0.0144,0.002,0.0015,0.0015
,,1512.5,0.0479,0.0287,0.024,0.005,0.003,0.0025
,,1515.625,0.0263,0.024,0.0335,0.0028,0.0025,0.0035
,,1518.75,0.0144,0.0216,0.024,0.0015,0.0023,0.0025
,,1521.875,0.0216,0.0144,0.0144,0.0023,0.0015,0.0015
,,1525,0.0431,0.0575,0.0216,0.0045,0.006,0.0023
,,1528.125,0.012,0,0.0263,0.0012,0,0.0027
,,1531.25,0,0.0383,0.012,0,0.004,0.0012
,,1534.375,0.0359,0.024,0.012,0.0037,0.0025,0.0012
,,1537.5,0.0144,0.0168,0.0479,0.0015,0.0017,0.005
,,1540.625,0.0144,0.0072,0.0383,0.0015,0.0007,0.004
,,1543.75,0.012,0.012,0.0407,0.0012,0.0012,0.0042
,,1546.875,0.0479,0.024,0.0144,0.0049,0.0025,0.0015
,,1550,0.0431,0.0383,0.024,0.0044,0.0039,0.0025
,,1553.125,0.0144,0,0.0311,0.0015,0,0.0032
,,1556.25,0.0072,0.0263,0.0263,0.0007,0.0027,0.0027
,,1559.375,0.0311,0.0168,0.0144,0.0032,0.0017,0.0015
,,1562.5,0.0335,0.0263,0.0216,0.0034,0.0027,0.0022
,,1565.625,0.0192,0.0072,0.0311,0.002,0.0007,0.0032
,,1568.75,0.0144,0.0168,0.0335,0.0015,0.0017,0.0034
,,1571.875,0.024,0.0168,0.0072,0.0024,0.0017,0.0007
,,1575,0.0335,0.0192,0.0263,0.0034,0.0019,0.0027
,,1578.125,0.0072,0.0072,0.0335,0.0007,0.0007,0.0034
,,1581.25,0.0072,0.0216,0.0311,0.0007,0.0022,0.0031
,,1584.375,0.0359,0.024,0,0.0036,0.0024,0
