mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000003,2022-05-07T08:51:18.000Z,0,0.1964,10.0856,1.5879,Infinity,Infinity,Infinity
,,470.3125,0.0527,NaN,NaN,0.0178,NaN,NaN
,,471.875,0.1078,0.0551,NaN,0.0364,0.0186,NaN
,,473.4375,0.0527,0.0192,NaN,0.0177,0.0065,NaN
,,475,0.1198,0.0263,NaN,0.0401,0.0088,NaN
,,476.5625,0.0647,0.0192,NaN,0.0216,0.0064,NaN
,,478.125,0.0575,0.012,0,0.0191,0.004,0
,,479.6875,0.0359,0.0072,0.0168,0.0119,0.0024,0.0056
,,481.25,0.0431,0.0359,0.0192,0.0143,0.0119,0.0063
,,482.8125,0.0287,0.012,0.0192,0.0095,0.004,0.0063
,,484.375,0.0072,0.0144,0.0048,0.0024,0.0047,0.0016
,,485.9375,0.0144,0.012,0.0072,0.0047,0.0039,0.0024
,,487.5,0.0359,0.0072,0.0144,0.0117,0.0024,0.0047
,,489.0625,0.0263,0.0144,0.0048,0.0086,0.0047,0.0016
,,490.625,0.0168,0.0144,0.012,0.0054,0.0047,0.0039
,,492.1875,0.012,0.012,0,0.0039,0.0039,0
,,493.75,0.0359,0.0168,0.0072,0.0116,0.0054,0.0023
,,495.3125,0.0192,0.0216,0.0072,0.0062,0.0069,0.0023
,,496.875,0.0335,0.0144,0.0048,0.0107,0.0046,0.0015
,,498.4375,0.0144,0.0072,0.0072,0.0046,0.0023,0.0023
,,500,0.012,0.0072,0,0.0038,0.0023,0
,,501.5625,0.012,0,0.0072,0.0038,0,0.0023
,,503.125,0.0216,0.0072,0.0192,0.0068,0.0023,0.0061
,,504.6875,0.0407,0.0072,0.0144,0.0128,0.0023,0.0045
,,506.25,0.0479,0.0287,0.024,0.0151,0.009,0.0075
,,507.8125,0.0072,NaN,0.0144,0.0023,NaN,0.0045
,,509.375,0.0192,NaN,0.0072,0.006,NaN,0.0022
,,510.9375,0.012,NaN,0,0.0037,NaN,0
,,512.5,0.0263,NaN,0.012,0.0082,NaN,0.0037
,,514.0625,0.0072,NaN,0.0144,0.0022,NaN,0.0045
,,515.625,0.0192,NaN,0.0072,0.0059,NaN,0.0022
,,517.1875,0.0287,NaN,0.0192,0.0088,NaN,0.0059
,,518.75,0.0048,NaN,0.0192,0.0015,NaN,0.0059
,,520.3125,0.0072,NaN,0.012,0.0022,NaN,0.0037
,,521.875,0.0072,NaN,0.0144,0.0022,NaN,0.0044
,,523.4375,0.0048,NaN,0,0.0015,NaN,0
,,525,0.012,0,0.0048,0.0036,0,0.0015
,,526.5625,0.0216,0.0072,0.0144,0.0065,0.0022,0.0044
,,528.125,0.0072,0.0263,0.0144,0.0022,0.0079,0.0043
,,529.6875,0.0072,0.0144,0.0072,0.0022,0.0043,0.0022
,,531.25,0.0072,0.024,0.0072,0.0022,0.0072,0.0022
,,532.8125,0.012,0.0072,0,0.0036,0.0022,0
,,534.375,0.0072,0,0.0048,0.0021,0,0.0014
,,535.9375,0,0.0048,0.0072,0,0.0014,0.0021
,,537.5,0.0144,0.0072,0.0048,0.0043,0.0021,0.0014
,,539.0625,0.0072,0,0,0.0021,0,0
,,540.625,0.0287,0.0048,0.0192,0.0084,0.0014,0.0057
,,542.1875,0.0216,0.0048,0.0072,0.0063,0.0014,0.0021
,,543.75,0.024,0.0168,0.0144,0.007,0.0049,0.0042
,,545.3125,0.0072,0,0.0072,0.0021,0,0.0021
,,546.875,0,0.0048,0.0072,0,0.0014,0.0021
,,548.4375,0.0048,0.0072,0,0.0014,0.0021,0
,,550,0.012,0.0048,0.0072,0.0035,0.0014,0.0021
,,551.5625,0.0048,0,0.0144,0.0014,0,0.0042
,,553.125,0.0072,0.0072,0.0144,0.0021,0.0021,0.0041
,,554.6875,0.0144,0,0.0072,0.0041,0,0.0021
,,556.25,0.0048,0,0.0072,0.0014,0,0.0021
,,557.8125,0.0144,0,0.0072,0.0041,0,0.0021
,,559.375,0.024,0.012,0,0.0068,0.0034,0
,,560.9375,0.0072,0.0072,0.0072,0.002,0.002,0.002
,,562.5,0,0.0048,0.0048,0,0.0014,0.0014
,,564.0625,0,0,0,0,0,0
,,565.625,0.0287,0.0192,0.0048,0.0081,0.0054,0.0014
,,567.1875,0.0144,0.0072,0.0048,0.004,0.002,0.0013
,,568.75,0.0216,0.0168,0.0144,0.006,0.0047,0.004
,,570.3125,0.0144,0.024,0.0048,0.004,0.0067,0.0013
,,571.875,NaN,0.012,0.0144,NaN,0.0033,0.004
,,573.4375,NaN,0.0048,0.0048,NaN,0.0013,0.0013
,,575,NaN,0.0048,0.0048,NaN,0.0013,0.0013
,,576.5625,NaN,0.0144,0.0072,NaN,0.004,0.002
,,578.125,NaN,0,0,NaN,0,0
,,579.6875,NaN,0,0,NaN,0,0
,,581.25,NaN,0.0072,0,NaN,0.002,0
,,582.8125,NaN,0.0072,0.012,NaN,0.002,0.0033
,,584.375,NaN,0.0072,0.0048,NaN,0.002,0.0013
,,585.9375,NaN,0.0072,0.0048,NaN,0.002,0.0013
,,587.5,NaN,0,0.0072,NaN,0,0.002
,,589.0625,NaN,0,0,NaN,0,0
,,590.625,0.0168,0,0.0072,0.0045,0,0.0019
,,592.1875,0,0,0,0,0,0
,,593.75,0.0144,0.0048,0.0072,0.0039,0.0013,0.0019
,,595.3125,0,0.0072,0,0,0.0019,0
,,596.875,0.0072,0.0048,0.0072,0.0019,0.0013,0.0019
,,598.4375,0,0.0048,0,0,0.0013,0
,,600,0,0,0,0,0,0
,,601.5625,0.0072,0.0144,0.0048,0.0019,0.0038,0.0013
,,603.125,0.0072,0.0144,0.0072,0.0019,0.0038,0.0019
,,604.6875,0.0072,0.0048,NaN,0.0019,0.0013,NaN
,,606.25,0.0144,0.0048,NaN,0.0038,0.0013,NaN
,,607.8125,0.0144,0.0144,NaN,0.0038,0.0038,NaN
,,609.375,0.012,0.0168,NaN,0.0031,0.0044,NaN
,,610.9375,0.0048,0.0144,NaN,0.0013,0.0038,NaN
,,612.5,0.012,0.0144,NaN,0.0031,0.0037,NaN
,,614.0625,0.0048,0.0048,NaN,0.0012,0.0012,NaN
,,615.625,0.0048,0.0072,NaN,0.0012,0.0019,NaN
,,617.1875,0.0072,0.0144,NaN,0.0019,0.0037,NaN
,,618.75,0.0144,0.0072,NaN,0.0037,0.0019,NaN
,,620.3125,0.0144,0,NaN,0.0037,0,NaN
,,621.875,0.012,0.0072,NaN,0.0031,0.0018,NaN
,,623.4375,0.012,0,NaN,0.0031,0,NaN
,,625,0.0072,0.0072,NaN,0.0018,0.0018,NaN
,,626.5625,0.012,0.0048,NaN,0.003,0.0012,NaN
,,628.125,0.0072,0.0144,NaN,0.0018,0.0036,NaN
,,629.6875,0.0072,0.0072,NaN,0.0018,0.0018,NaN
,,631.25,0.0144,0.0048,NaN,0.0036,0.0012,NaN
,,632.8125,0.0072,0.0048,NaN,0.0018,0.0012,NaN
,,634.375,0,0.0048,NaN,0,0.0012,NaN
,,635.9375,0,0,NaN,0,0,NaN
,,637.5,0.0072,0.0072,NaN,0.0018,0.0018,NaN
,,639.0625,0.0072,0.0072,NaN,0.0018,0.0018,NaN
